,QTY,UNIT_VALUE_USD,DRAWBACK,FOREIGN_COUNTRY,Categories,FOREIGN PORT CONTINENT
22989,-0.024333528257735423,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22990,0.06770374419544337,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22991,0.5100567975266477,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22992,0.7922580374492487,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22993,0.9803342028970489,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22994,0.5271071807032289,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22995,1.003474008636695,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22996,0.812962074163669,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22997,2.9366046971570534,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22998,3.7387556322144837,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22999,4.27349392500247,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23000,-0.1471658805298417,1,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23001,-0.005891277066739296,1,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23002,0.08832078915896262,1,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23003,1.1900713143191795,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23004,1.9032296882049637,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23005,1.6179837370008303,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23010,-0.6174432859002429,2,-0.4472135954999579,0.13703598759851024,1.1330181060474542,1.3839192856270013
23012,-0.2775665151303285,3,1.3416407864998738,0.13703598759851024,-0.18719241070926568,0.5398040620836654
23027,-0.28026325940825714,1,-1.3416407864998738,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23028,-0.09218709396045702,1,-0.4472135954999579,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23029,-0.16743495848975726,1,-1.3416407864998738,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23030,0.19853933755043476,1,-0.4472135954999579,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23031,0.316761127024792,1,-0.4472135954999579,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23032,0.021163157463448417,1,-0.4472135954999579,1.7750127579124022,-0.8472976690876257,1.3839192856270013
23033,2.4852914934830537,0,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23034,3.660985006909057,0,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23035,3.1907076015386555,0,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23041,-0.6042205397633024,2,0.4472135954999579,1.7750127579124022,0.4729128476690943,1.3839192856270013
23042,-0.804475550337232,3,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
23043,-0.8043885585863311,3,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
23045,0.5100567975266477,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23046,0.7922580374492487,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23047,0.9803342028970489,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
